OptionSetName,Option,IsUserLocalized,LocalizedLabelLanguageCode,LocalizedLabel,GlobalOptionSetName,EntityName,RecordCreateDats,RecordCreateJobID,RecordUpdateDats,RecordUpdateJobID,IsUserLocalizedLabel
dow_shipmenttype,45,"",1033,Z030 EMA-Revision,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,46,"",1033,Z034 EMA-TC-Container,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,47,"",1033,Z038 EMA-TC-Master,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,48,"",1033,Z016 LAA - Air,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,49,"",1033,ZD03 LAA - Cont Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,50,"",1033,ZR03 LAA - Cont Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,51,"",1033,ZI03 LAA - Inbound,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,52,"",1033,Z053 LAA - Marine Bulk,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,53,"",1033,ZR07 LAA - Master Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,54,"",1033,ZM03 LAA - MRO,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,55,"",1033,ZD07 LAA - Mstr Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,56,"",1033,Z014 LAA - Rail,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,57,"",1033,Z023 LAA - Returns,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,4,"",1033,Z013 LAA - Road,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,58,"",1033,Z015 LAA - Waterway,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,59,"",1033,Z027 LAA-Divert/Reconsign,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,60,"",1033,Z056 LAA-MPC/Air Shuttle,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,61,"",1033,Z020 LAA-Pipeline/Virtual,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,62,"",1033,Z031 LAA-Revision,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,63,"",1033,Z035 LAA-TC-Container,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,64,"",1033,Z039 LAA-TC-Master,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,65,"",1033,Z007 NAA - Air,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,66,"",1033,ZD01 NAA - Cont Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,67,"",1033,ZR01 NAA - Cont Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,68,"",1033,ZI01 NAA - Inbound,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,69,"",1033,Z050 NAA - Marine Bulk,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,70,"",1033,ZR05 NAA - Master Return,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,71,"",1033,ZM01 NAA - MRO,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,72,"",1033,ZD05 NAA - Mstr Diversion,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,2,"",1033,Z003 NAA - Rail,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,73,"",1033,Z021 NAA - Returns,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,0,"",1033,Z001 NAA - Road,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,74,"",1033,ZT01 NAA - TMS,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,75,"",1033,Z005 NAA - Waterway,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,76,"",1033,Z066 NAA-DefinedDeptAir,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,77,"",1033,Z074 NAA-DefinedDeptBarge,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,78,"",1033,Z070 NAA-DefinedDeptDest,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,79,"",1033,Z062 NAA-DefinedDeptLCL,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,80,"",1033,Z078 NAA-DefinedDeptRail,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,81,"",1033,Z059 NAA-DefinedDeptRoad,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,82,"",1033,Z025 NAA-Divert/Reconsign,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,83,"",1033,Z054 NAA-MPC/Air Shuttle,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,84,"",1033,Z017 NAA-Pipeline/Virtual,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,85,"",1033,Z029 NAA-Revision,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,86,"",1033,Z058 NAA-Road Shuttle,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,87,"",1033,Z033 NAA-TC-Container,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_shipmenttype,88,"",1033,Z037 NAA-TC-Master,dow_shipmenttype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
messagetypecode,0,"",1033,Public Message,socialactivity_postmessagetype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
messagetypecode,1,"",1033,Private Message,socialactivity_postmessagetype,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
servicestage,0,"",1033,Identify,servicestage,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
servicestage,1,"",1033,Research,servicestage,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
servicestage,2,"",1033,Resolve,servicestage,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
blockedprofile,1,"",1033,Yes,socialprofile_isblocked,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
blockedprofile,0,"",1033,No,socialprofile_isblocked,incident,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
budgetstatus,0,"",1033,No Committed Budget,budgetstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
budgetstatus,1,"",1033,May Buy,budgetstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
budgetstatus,2,"",1033,Can Buy,budgetstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
budgetstatus,3,"",1033,Will Buy,budgetstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,6,"",1033,Admin,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,12,"",1033,Consulting,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,13,"",1033,Design,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,11,"",1033,Finance/Accounting,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,179920001,"",1033,Inclusion & Diversity,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,8,"",1033,Legal,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,18,"",1033,Logistics,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,16,"",1033,Management/Executive,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,3,"",1033,Marketing,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,5,"",1033,Operations,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,15,"",1033,Other,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,19,"",1033,Payables,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,14,"",1033,Project Management,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,2,"",1033,Purchasing,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,9,"",1033,Regulatory/Quality,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,7,"",1033,Sales,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,17,"",1033,Site Logistics,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,10,"",1033,Supply Chain,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,179920000,"",1033,Sustainability,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_function,1,"",1033,Technical/R&D,dow_function,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920003,"",1033,COVID-19,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,1,"",1033,Cross-Selling,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920000,"",1033,CX Survey,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920004,"",1033,Hybrid,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,9,"",1033,Nearshoring,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,4,"",1033,None,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,6,"",1033,Olympics,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,7,"",1033,Orion Opportunity,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920001,"",1033,Sadara,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920005,"",1033,Sports Marketing,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,8,"",1033,Sustainability,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920002,"",1033,Value Chain,dow_initiatives,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,6,"",1033,Affiliates/3rd Party,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,20,"",1033,Chat,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,21,"",1033,Direct Mail,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,2,"",1033,Distributor,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,22,"",1033,eMarket Places,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,10,"",1033,Email Marketing,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,9,"",1033,Other Events,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,23,"",1033,Paid Search,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,24,"",1033,Phone/Visit,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,25,"",1033,Seminar,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,11,"",1033,Social Media Organic,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,26,"",1033,Social Media Paid,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,17,"",1033,Tradeshow,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,7,"",1033,Website,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_leadsourcetype,18,"",1033,Webinar,dow_source,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,1,"",1033,Safe Materials,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,2,"",1033,Resource Efficiency,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,3,"",1033,Climate Protection,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,4,"",1033,Circular Economy,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,5,"",1033,Golf,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,6,"",1033,Mobility,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,7,"",1033,Other,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,8,"",1033,Formula E/Jaguar Racing,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,9,"",1033,NASCAR/RCR,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,10,"",1033,LPGA Tour,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,11,"",1033,PGA Tour,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,12,"",1033,USA Luge,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,13,"",1033,Tennis,dow_sustainabilitycategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainability,179920000,"",1033,Climate Protection,dow_sustainability,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainability,179920001,"",1033,Circular Economy,dow_sustainability,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainability,179920002,"",1033,Safer Materials,dow_sustainability,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920004,"",1033,Advanced Recycling,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920002,"",1033,Avoided Emissions,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920005,"",1033,Bio-based,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920006,"",1033,Biodegradable,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920001,"",1033,Carbon-neutral,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920007,"",1033,Design for Circularity,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920000,"",1033,Low-carbon,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920003,"",1033,Mechanical Recycling,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920009,"",1033,Protect Life & Earth,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920010,"",1033,Resource - Circularity,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920011,"",1033,Resource Efficiency - Climate,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920008,"",1033,Safer Alternatives,dow_sustainabilitysubcategory,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
initialcommunication,0,"",1033,Contacted,initialcommunication,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
initialcommunication,1,"",1033,Not Contacted,initialcommunication,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadgrade,0,"",1033,Grade A,msdyn_leadgradeoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadgrade,1,"",1033,Grade B,msdyn_leadgradeoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadgrade,2,"",1033,Grade C,msdyn_leadgradeoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadgrade,3,"",1033,Grade D,msdyn_leadgradeoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadscoretrend,0,"",1033,Improving,msdyn_leadscoretrendoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadscoretrend,1,"",1033,Steady,msdyn_leadscoretrendoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadscoretrend,2,"",1033,Declining,msdyn_leadscoretrendoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
msdyn_leadscoretrend,3,"",1033,Not enough info,msdyn_leadscoretrendoptset,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
need,0,"",1033,Must have,need,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
need,1,"",1033,Should have,need,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
need,2,"",1033,Good to have,need,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
need,3,"",1033,No need,need,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchaseprocess,0,"",1033,Individual,purchaseprocess,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
